15;3;Mi az "MPEG-2 Transport Stream" (TS) elsődleges célja?;A: Adatok tömörítése.;B: Hálózati továbbításra készült keretformátum mozgókép, hang és programinformációk összenyalábolására.;C: Fájlok tárolása DVD-lemezen.;D: Csak teletext adatok továbbítása.;B;IPTV mérés
16;4;Hány bájt hosszú egy MPEG-2 TS csomag?;A: 4;B: 184;C: 188;D: 256;C;IPTV mérés
17;5;Mi a "Program Association Table" (PAT) célja az MPEG-2 TS-ben?;A: Az elemi folyamok PID azonosítóit tartalmazza.;B: A transport streamben továbbított TV-csatornák azonosítóit tartalmazza.;C: A műsorújság információit tartalmazza.;D: A referenciaóra szinkronizálásáért felel.;B;IPTV mérés
18;4;Mi a "Program Map Table" (PMT) célja az MPEG-2 TS-ben?;A: A műsorszóró hálózatról ad információt.;B: Minden programhoz (TV-csatornához) tartozó elemi folyamok PID azonosítóit tartalmazza.;C: Az EPG információkat tartalmazza.;D: A TV-csatornák neveit tartalmazza.;B;IPTV mérés
19;3;Mi a "Packet Identifier" (PID) szerepe a TS csomag fejlécében?;A: A csomag prioritását határozza meg.;B: Az azonos PID-del jelölt csomagok tartoznak egy PES-hez.;C: A csomag hibás voltát jelzi.;D: A titkosítást jelzi.;B;IPTV mérés
20;5;Mi a "Continuity counter" (folyamatosság számláló) célja a TS csomag fejlécében?;A: A csomagok titkosítását ellenőrzi.;B: Segít észrevenni, ha elveszett egy TS csomag.;C: A csomag prioritását jelzi.;D: A csomag azonosítóját tárolja.;B;IPTV mérés
21;4;Melyik Wireshark display filterrel lehet szűrni a PAT táblát tartalmazó RTP csomagokra?;A: dvb_eit;B: mpeg_pmt;C: dvb_sdt;D: mpeg_pat;D;IPTV mérés
22;3;Mi a "jitter" jelentése a hálózati metrikák között?;A: Késleltetés;B: Késleltetés ingadozása;C: Csomagvesztés;D: Átviteli teljesítmény;B;IPTV mérés
23;4;Mi a "Vételi oldali lejátszási puffer" célja?;A: Az adatátviteli sebesség növelése.;B: A késleltetés ingadozásának (jitter) csökkentése.;C: A csomagvesztés elkerülése.;D: A csatornaváltás gyorsítása.;B;IPTV mérés
24;5;Mi a "lejátszási (playout) vagy de-jitter puffer" alkalmazásának negatív hatása?;A: Csökkenti a késleltetést.;B: Megnöveli a késleltetést.;C: Csökkenti a csomagvesztést.;D: Növeli az adatátviteli sebességet.;B;IPTV mérés
25;2;Mi a csatornaváltás első lépése IPTV-ben?;A: Végponti pufferelés;B: IGMP csoportváltás;C: PMT információs tábla megérkezése;D: Video kulcskeret megérkezése;B;IPTV mérés
26;3;Mi történik a "Multicast disztribúciós fa bővítése" lépés során?;A: A kliens direkt csatlakozik a multicast forráshoz.;B: A helyi router lekéri a multicast médiafolyamot a disztribúciós fában fölötte elhelyezkedő routertől.;C: Az összes kliens egyszerre csatlakozik a fához.;D: A router automatikusan átvált unicast módra.;B;IPTV mérés
27;4;Mi a "Video kulcskeret megérkezése" célja a csatornaváltás folyamatában?;A: A hangfolyam dekódolásának elindítása.;B: A H.264 videofolyam dekódolásának megkezdésének feltétele.;C: A PMT tábla megerősítése.;D: Az összes csomag titkosítása.;B;IPTV mérés
28;5;Miért van szükség a "kulcskeret dekódolásához" a csatornaváltáskor?;A: Csak audiofolyamokhoz szükséges.;B: A differenciális videokeretek dekódolásához legalább egy referenciára van szükség.;C: Csak szöveges adatokhoz szükséges.;D: Az adatátviteli sebesség növeléséhez.;B;IPTV mérés
29;3;Melyik a két leggyakoribb médiakódoló az IPTV és DVB rendszerekben?;A: JPEG és PNG;B: GIF és BMP;C: H.264/H.265 és AAC/AC3;D: MP3 és WAV;C;IPTV mérés
30;4;Jellemzően mekkora sávszélesség-igénye van egy HD adásnak IPTV szolgáltatás esetén?;A: 1.8 - 2.5 Mbit/s;B: 7 - 9 Mbit/s;C: 15-20 Mbit/s;D: 50+ Mbit/s;B;IPTV mérés
31;4;Mi a "Media Delivery Index" (MDI) egy komplex hálózati metrika, amely az érzeti minőséget befolyásolja?;A: Csak a késleltetési tényező (delay factor);B: Késleltetési tényező (delay factor) és médiaveszteségi ráta (media loss rate);C: Csak a csomagvesztés;D: Csak az átviteli teljesítmény;B;IPTV mérés
32;3;Melyik tényező NEM befolyásolja a csatornaváltási időt IPTV esetén?;A: IGMP csoportváltás;B: Multicast disztribúciós fa bővítése;C: HTTP válaszidő;D: Video kulcskeret megérkezése;C;IPTV mérés
33;5;Érdemes-e a VoD szolgáltatás által generált médiaforgalmat multicast módon eljuttatni az előfizetőhöz?;A: Igen, mert az hatékonyabb.;B: Nem, mert a VoD egyedi tartalom, unicast átvitelt igényel.;C: Csak akkor, ha az előfizetők száma nagyon magas.;D: Csak akkor, ha a szolgáltató hálózata támogatja.;B;IPTV mérés
1;2;Mi a mérési segédlet fő célja?;A: IP alapú asztali és szoftveres telefonok konfigurálása;B: IP alapú asztali és szoftveres telefonok, telefonos szolgáltatások, számítógép virtualizáció és hálózati csomagelemzés megismerése;C: Hálózati biztonsági technikák tesztelése;D: Hardveres telefonközpontok telepítése;B;VoIP mérés
2;3;Mi a beszédkódolás (kódekek) célja?;A: Analóg hangok digitalizálása;B: Analóg hangok digitális formába történő átalakítása, minél kisebb sávszélesség mellett minél jobb hangminőséget nyújtva;C: Digitális hangok analóggá alakítása;D: Csak a hangtömörítés;B;VoIP mérés
3;4;Melyik metrika jellemzi a hangminőséget a beszédkódolási eljárások esetén?;A: Sávszélesség;B: Késleltetés;C: MOS (Mean Opinion Score) érték;D: Komplexitás;C;VoIP mérés
4;5;Melyik MOS érték jelenti a "kiváló" hangminőséget, ahol nem vehető észre a kódolás?;A: 1;B: 2;C: 3;D: 5;D;VoIP mérés
5;3;Melyik kódekkel találkoznak a mérés során, amelyet minden VoIP eszköz ismer?;A: AMR;B: GSM 06.10;C: G.711 (PCM);D: G.729;C;VoIP mérés
6;4;Mi a G.711 (PCM) kódek sávszélesség igénye?;A: 7 kbit/s;B: 8 kbit/s;C: 13 kbit/s;D: 64 kbit/s;D;VoIP mérés
7;2;Mi az RTP (Real-time Transport Protocol) fő célja?;A: Üzenetek titkosítása;B: Valós idejű forgalom szállítási szolgáltatása;C: Kapcsolatfelépítés;D: Hálózati forgalom felügyelete;B;VoIP mérés
8;3;Melyik protokollon keresztül használják jellemzően az RTP-t?;A: TCP;B: HTTP;C: UDP;D: ICMP;C;VoIP mérés
9;4;Melyik RTP csomag mező határozza meg az IP hangátvitel esetén a használt kódolót?;A: Sequence number;B: Timestamp;C: PT (Payload type);D: SSRC;C;VoIP mérés
10;5;Mi a "Sequence number" (Sorszám) szerepe az RTP csomag fejlécében?;A: A csomag prioritását jelzi.;B: Az elveszett csomagok észlelésére és a sorrend helyreállítására szolgál.;C: A kódoló típusát határozza meg.;D: Az adatrész méretét adja meg.;B;VoIP mérés
11;4;Mennyi a protokollok rétegezésének többlete (IP, UDP, RTP) összesen (bájtban)?;A: 20 bájt;B: 8 bájt;C: 12 bájt;D: 40 bájt;D;VoIP mérés
12;2;Mi a SIP (Session Initiation Protocol) fő célja?;A: Hang csomagok szállítása;B: Jelzési protokoll, amely a hang csomagok szállítási végpontjait határozza meg;C: Adatok titkosítása;D: Fájlátvitel;B;VoIP mérés
13;3;Milyen formában azonosítja a klienseket a SIP (SIP URI)?;A: IP cím;B: MAC cím;C: név@cím;D: Portszám;C;VoIP mérés
14;4;Melyik SIP szereplő feladata a hívás felépítésében közvetítői szerepet ellátni?;A: User agent (UA);B: Proxy server;C: Redirect server;D: Registrar;B;VoIP mérés
15;3;Melyik UDP vagy TCP portszámot használja a SIP standardként a szerver oldalon?;A: 21;B: 25;C: 5060;D: 80;C;VoIP mérés
16;4;Melyik SIP üzenet kezdeményez összeköttetést?;A: ACK;B: BYE;C: REGISTER;D: INVITE;D;VoIP mérés
17;3;Melyik SIP válaszüzenet jelzi a sikeres végrehajtást?;A: 1xx;B: 2xx;C: 3xx;D: 4xx;B;VoIP mérés
18;5;Mi a "canreinvite=no" beállítás következménye az Asteriskben?;A: Az Asterisk nem avatkozik be a hangcsatornába.;B: Az Asterisk a saját IP címét és RTP portjait teszi bele az SDP blokkba, és ő maga köti össze a hangcsatornát.;C: A hívó fél direkt RTP kapcsolatot létesíthet a hívott féllel.;D: A hívások titkosítása megtörténik.;B;VoIP mérés
19;2;Melyik fájlban tárolódik a Dialplan az Asteriskben?;A: sip.conf;B: extensions.conf;C: modules.conf;D: rtp.conf;B;VoIP mérés
20;3;Mi a Dialplan fő feladata?;A: SIP regisztráció kezelése;B: Hívások végződtetésének logikája;C: RTP csomagok elemzése;D: Hálózati interfészek konfigurálása;B;VoIP mérés
21;4;Melyik Dialplan szabály (pbx kontextusban) jelenti, hogy ha tárcsázza valaki a 110-et, akkor a 110 felhasználói azonosítójú csatorna csörög?;A: exten => _1XX,1,Dial(SIP/${EXTEN});B: exten => 110,1,Dial(SIP/110);C: exten => _2XX,1,Dial(SIP/200);D: exten => _906!,1,Dial(SIP/upc/+36${EXTEN:3});B;VoIP mérés
22;5;Melyik Dialplan minta (pattern) teszi lehetővé, hogy minden 1-el kezdődő 3 hosszú hívószám tárcsázza az adott felhasználói azonosítójú csatornát?;A: X;B: Z;C: N;D: _1XX;D;VoIP mérés
23;3;Mi a "do not disturb" (DND) szolgáltatás lényege?;A: Átirányítja a hívásokat.;B: A készülék nem fogadja a hívásokat.;C: Tartásba rakja a hívásokat.;D: Hívások rögzítése.;B;VoIP mérés
24;4;Mi a "blind transfer" (vak hívásátadás) lényege?;A: Bejelentett hívásátadás, ahol a kezelő beszél a féllel, mielőtt átadja.;B: Hívásátadás, ahol az átadó fél nem beszél azzal, akinek átadja a hívást.;C: Csak konferencia hívásokra vonatkozik.;D: Csak hívások rögzítésére használható.;B;VoIP mérés
25;2;Mi a "virtualizáció" alapvető célja?;A: Hardverek sebességének növelése.;B: Egy fizikai számítógép erőforrásainak elosztása több virtuális gépre.;C: Hálózati biztonság növelése.;D: Szoftverek titkosítása.;B;VoIP mérés
26;3;Mi a "host" szerepe a virtualizációban?;A: A virtuális gép;B: A hypervisor-t futtató gazda gép;C: A tároló szerver;D: A hálózati kártya;B;VoIP mérés
27;4;Melyik a "bare-metal" (Type-1) hypervisor jellemzője?;A: Egy operációs rendszeren fut.;B: Direkten a hardveren fut, gyakorlatilag egy mini operációs rendszerként.;C: Csak Linux alatt működik.;D: Csak egy virtuális gépet támogat.;B;VoIP mérés
28;5;Mi a "snapshot" (pillanatkép) lehetőség előnye virtualizáció esetén?;A: Növeli az adatátviteli sebességet.;B: Lehetővé teszi, hogy egy virtuális gépről bármikor visszatérjünk egy korábbi állapotra.;C: Csökkenti a memóriaigényt.;D: Biztosítja a programok párhuzamos futását.;B;VoIP mérés
29;3;Mi az OpenWrt fő jellemzője?;A: Zárt forráskódú firmware;B: Windows alapú operációs rendszer;C: Nyílt forráskódú, ingyenes Linux alapú firmware beágyazott eszközökre;D: Csak Cisco routereken futtatható;C;VoIP mérés
30;4;Melyik parancs segítségével lehet megnyitni egy fájlt szerkesztésre az OpenWrt parancssorában?;A: cd;B: ls;C: ifconfig;D: nano;D;VoIP mérés
31;2;Melyik parancs indítja újra az Asterisk IP telefonközpontot OpenWrt alatt?;A: start asterisk;B: /etc/init.d/asterisk restart;C: reboot;D: reload asterisk;B;VoIP mérés
32;3;Melyik Wireshark display filter operátor jelenti a "nem egyenlő" (not equal to) összehasonlítást?;A: ==;B: <=;C: !=;D: &&;C;VoIP mérés
33;4;Melyik Wireshark display filter kifejezés illeszkedik a TCP port 25-re?;A: tcp.port >= 80;B: tcp.port eq 25;C: tcp.port < 100;D: tcp.port != 25;B;VoIP mérés
34;5;Mi a "promiscuous mode" működése Wireshark esetén, ha az adott interfész nem az összes csomagnak szól?;A: Csak a saját MAC címre szóló csomagokat fogja látni.;B: Minden csomagot megkap, amit a hálózati kártya "lát".;C: Csak a broadcast csomagokat kapja meg.;D: Csak a titkosított csomagokat kapja meg.;B;VoIP mérés
1;1;Mi a DNS rövidítés feloldása?;A) Data Network Service;B) Domain Name System;C) Digital Naming Standard;D) Dynamic Network Server;B;Rövidítések
2;1;Mit jelent a HTTP rövidítés?;A) HyperText Transmission Protocol;B) High-level Transferring Program;C) HyperText Transfer Protocol;D) Home Terminal Transferring Protocol;C;Rövidítések
3;1;Mi a FTP protokoll rövidítés feloldása?;A) Fast Transfer Protocol;B) File Transfer Protocol;C) Flexible Transferring Program;D) Formal Text Processing;B;Rövidítések
4;1;Mit takar a P2P rövidítés?;A) Public-to-Private;B) Peer-to-Peer;C) Point-to-Point;D) Protocol-to-Protocol;B;Rövidítések
5;1;Mit jelent a LAN rövidítés?;A) Large Area Network;B) Local Area Network;C) Long Area Network;D) Limited Area Network;B;Rövidítések
6;1;Mit jelent az ACK rövidítés a protokollokban?;A) Active Connection Key;B) Acknowledgment;C) Access Control Key;D) Automated Communication;B;Rövidítések
7;1;Mi a VoIP rövidítés?;A) Voice over Internet Protocol;B) Video over IP;C) Voice over Integrated Protocol;D) Virtual Office IP;A;Rövidítések
8;1;Mi a Wi-Fi rövidítés becenévként?;A) Wireless Filter;B) Wireless Feature;C) Wireless Fidelity;D) Wireless Function;C;Rövidítések
9;1;Mi a DL rövidítés feloldása mobilhálózatokban?;A) Data Link;B) Downlink;C) Digital Link;D) Delivery Layer;B;Rövidítések
10;1;Mit jelent az UL rövidítés mobilhálózatokban?;A) Uplink;B) User Layer;C) Unicast Link;D) Universal Layer;A;Rövidítések
11;1;Mi az IPTV rövidítés feloldása?;A) Internet Protocol Television;B) Integrated Personal Television;C) International Program Television;D) Interactive Packet Television;A;Rövidítések
12;1;Mi a KWh rövidítés?;A) Kilo Watt hour;B) Kilo Wireless hour;C) Kinetic Watt hour;D) Key Watt hour;A;Rövidítések
13;1;Mit jelent a TWh rövidítés?;A) Tera Watt hour;B) Total Watt hour;C) Transmission Watt hour;D) Terrestrial Wireless hour;A;Rövidítések
14;1;Mi az SSH rövidítés feloldása?;A) Secure System Host;B) Secure Shell;C) Simple Server Host;D) Standard Secure Hashing;B;Rövidítések
15;2;Mi az SMTP protokoll rövidítés feloldása?;A) Secure Mail Transfer Protocol;B) Simple Mail Transfer Protocol;C) Standard Messaging Transport Protocol;D) System Management Transfer Protocol;B;Rövidítések
16;2;Mit jelent a POP rövidítés az elektronikus levelezésben?;A) Personal Online Protocol;B) Post Office Protocol;C) Peer-to-peer Output Protocol;D) Private Operating Protocol;B;Rövidítések
17;2;Mi az IMAP protokoll rövidítés feloldása?;A) Internet Messaging Access Protocol;B) Integrated Mail Access Protocol;C) Internet Mail Application Protocol;D) International Message Authentication Protocol;A;Rövidítések
18;2;Mi a QoS rövidítés feloldása a hálózati szolgáltatásokban?;A) Quality of Software;B) Quantity of Service;C) Quality of Service;D) Quick Operation System;C;Rövidítések
19;2;Mi a CSMA rövidítés feloldása?;A) Control Sense Multiple Access;B) Carrier Sense Multiple Access;C) Collision Sense Multiple Access;D) Centralized System Management Access;B;Rövidítések
20;2;Mit takar a CSMA/CD rövidítés?;A) Carrier Sense Multiple Access with Collision Detection;B) Collision Sensitive Multiple Access with Carrier Delay;C) Common System Management Access with Centralized Database;D) Contention Service Multiple Access with Coherent Detection;A;Rövidítések
21;2;Mit jelent a VLAN rövidítés?;A) Virtual Local Area Network;B) Voice Local Area Network;C) Video Link Access Network;D) Volatile Local Area Network;A;Rövidítések
22;2;Mit takar az UTP rövidítés?;A) Under-shielded Twisted Pair;B) Unshielded Twisted Pair;C) Universal Transfer Protocol;D) User-defined Transfer Protocol;B;Rövidítések
23;2;Mi a STP rövidítés feloldása a sodort érpár kábelek esetén?;A) Standard Twisted Pair;B) Shielded Twisted Pair;C) Secure Transmission Protocol;D) System Testing Procedure;B;Rövidítések
24;2;Mi a TDM rövidítés feloldása?;A) Total Data Management;B) Time Division Multiplexing;C) Transparent Data Modulation;D) Twisted Data Management;B;Rövidítések
25;2;Mit jelent az FDM rövidítés?;A) Fast Data Management;B) Frequency Division Multiplexing;C) File Data Management;D) Flexible Data Modulation;B;Rövidítések
26;2;Mi a FQDN rövidítés feloldása?;A) Fully Qualified Domain Name;B) Fast Query Domain Name;C) File Quality Data Network;D) Frequent Query Domain Name;A;Rövidítések
27;2;Mi a TLD rövidítés feloldása a DNS-ben?;A) Technical Layer Domain;B) Top-Level Domain;C) Trusted Local Domain;D) Transparent Log Domain;B;Rövidítések
28;2;Mi a TTL rövidítés feloldása a DNS cache-ben?;A) Time To Live;B) Total Transfer Length;C) Transient Type Look-up;D) Temporary Table Limit;A;Rövidítések
29;2;Mi a DHCP rövidítés feloldása?;A) Data Host Control Protocol;B) Domain Host Configuration Protocol;C) Dynamic Host Configuration Protocol;D) Digital Host Connectivity Protocol;C;Rövidítések
30;2;Mi a NAT rövidítés feloldása az IP-ben?;A) Network Access Translation;B) Network Address Translation;C) Name Association Table;D) Next Active Transfer;B;Rövidítések
31;2;Mi a TTL rövidítés feloldása az IP fejlécben?;A) Total Transfer Limit;B) Temporary Time Link;C) Time To Live;D) Transmission Time Length;C;Rövidítések
32;2;Mi az ARP rövidítés feloldása?;A) Application Resolution Protocol;B) Address Resolution Protocol;C) Automatic Routing Protocol;D) Advanced Resource Protocol;B;Rövidítések
33;2;Mi a RIP rövidítés feloldása?;A) Route Information Protocol;B) Routing Information Protocol;C) Real-time Internet Protocol;D) Remote Information Protocol;B;Rövidítések
34;2;Mi az AS rövidítés a routingban?;A) Application Server;B) Autonomous System;C) Access System;D) Advanced Switching;B;Rövidítések
35;2;Mi az ICMP rövidítés feloldása?;A) Internet Control Message Protocol;B) Internet Connection Management Protocol;C) Internal Control and Monitoring Protocol;D) Integrated Communication Management Protocol;A;Rövidítések
36;2;Mi a PSTN rövidítés?;A) Private Switched Telephone Network;B) Public Switched Telephone Network;C) Packet Switched Telecommunication Network;D) Personal Subscriber Telephone Number;B;Rövidítések
37;2;Mi az NGN rövidítés feloldása?;A) New Generation Network;B) Next Generation Networks;C) National Gateway Network;D) Network Global Navigator;B;Rövidítések
38;2;Mi a PCM rövidítés feloldása?;A) Packet Compression Method;B) Pulse Code Modulation;C) Protocol Control Module;D) Personal Communication Manager;B;Rövidítések
39;2;Mit jelent az A/D rövidítés a digitalizálásban?;A) Analog/Digital;B) Access/Discovery;C) Audio/Data;D) Address/Domain;A;Rövidítések
40;2;Mi az MOS rövidítés feloldása a hangminőség mérésében?;A) Mean Opinion Score;B) Mobile Operating System;C) Maximum Output Signal;D) Multimedia Object Standard;A;Rövidítések
41;2;Mi a GPRS rövidítés feloldása?;A) General Packet Radio Service;B) Global Position Radio System;C) General Public Radio Service;D) Gateway Packet Routing System;A;Rövidítések
42;2;Mit jelent az EDGE rövidítés?;A) Enhanced Data for GSM Evolution;B) Ethernet Data Gateway Exchange;C) Extended Digital Global Environment;D) European Digital Group Exchange;A;Rövidítések
43;2;Mi az UMTS rövidítés feloldása?;A) Universal Mobile Telecommunications System;B) Unified Multimedia Transmission Service;C) Uplink Mobile Transfer System;D) User Management and Tracking System;A;Rövidítések
44;2;Mit jelent a HSPA rövidítés?;A) High-Speed Packet Access;B) Hybrid Service Provider Access;C) Home System Packet Architecture;D) Handheld Service Protocol Application;A;Rövidítések
45;2;Mi a HSDPA rövidítés feloldása?;A) High Speed Downlink Packet Access;B) Home Subscriber Data Packet Access;C) Host System Data Processing Access;D) High Security Data Protocol Application;A;Rövidítések
46;2;Mit jelent a HSUPA rövidítés?;A) High Speed Uplink Packet Access;B) Home Subscriber Uplink Packet Access;C) High Security Uplink Protocol Application;D) Hybrid System Uplink Packet Access;A;Rövidítések
47;2;Mi a SIP rövidítés?;A) Secure Internet Protocol;B) Session Initiation Protocol;C) Simple Interface Protocol;D) System Integration Protocol;B;Rövidítések
48;2;Mi az RTP rövidítés?;A) Reliable Transfer Protocol;B) Real-time Transport Protocol;C) Routing and Tunneling Protocol;D) Remote Terminal Protocol;B;Rövidítések
49;2;Mi az EPG rövidítés feloldása IPTV-ben?;A) Electronic Program Guide;B) Enhanced Program Generation;C) Event Planning Group;D) Expert Protocol Guide;A;Rövidítések
50;2;Mit jelent az IGMP rövidítés?;A) Internet Gateway Management Protocol;B) Internet Group Management Protocol;C) Integrated Group Messaging Protocol;D) International Gateway Management Protocol;B;Rövidítések
51;2;Mit jelent a CDN rövidítés az Internet TV-ben?;A) Central Data Network;B) Content Delivery Network;C) Cloud Distribution Network;D) Communication Data Network;B;Rövidítések
52;2;Mi az OTT rövidítés feloldása?;A) Open To All;B) Over-the-top;C) Online Television Technology;D) Optimal Transfer Time;B;Rövidítések
53;2;Mit jelent a DVB rövidítés?;A) Digital Video Broadcasting;B) Dynamic Video Bandwidth;C) Distributed Video Broadcast;D) Digital Voice Bandwidth;A;Rövidítések
54;2;Mit jelent a CBR rövidítés a médiakódolásban?;A) Compressed Bit Rate;B) Constant Bitrate;C) Current Bandwidth Rate;D) Coded Bit Rate;B;Rövidítések
55;2;Mi a VBR rövidítés feloldása a médiakódolásban?;A) Verified Bitrate;B) Variable Bitrate;C) Video Bit Resolution;D) Voice Bandwidth Rate;B;Rövidítések
56;2;Mi az SNR rövidítés feloldása a rádiókommunikációban?;A) System Noise Reduction;B) Signal-to-Noise Ratio;C) Synchronous Network Reliability;D) Software Network Requirements;B;Rövidítések
57;2;Mit jelent a BER rövidítés?;A) Bandwidth Efficiency Ratio;B) Bit Error Rate;C) Broadcast Error Recovery;D) Baseband Encoding Rate;B;Rövidítések
58;2;Mi az SSID rövidítés feloldása Wi-Fi-ben?;A) Secure System ID;B) Service Set Identifier;C) Standard System Interface Descriptor;D) Static Service ID;B;Rövidítések
59;2;Mit jelent az AP rövidítés Wi-Fi-ben?;A) Access Point;B) Application Protocol;C) Antenna Port;D) Authentication Protocol;A;Rövidítések
60;2;Mi az LTE rövidítés feloldása?;A) Local Terminal Equipment;B) Long Term Evolution;C) Low Transmission Efficiency;D) Light Transferring Environment;B;Rövidítések
61;2;Mi a VoLTE rövidítés feloldása?;A) Voice over Long Term Evolution;B) Video over LTE;C) Voice over Local Area Network;D) Virtualized LTE Operations;A;Rövidítések
62;2;Mit jelent a VoWiFi rövidítés?;A) Voice over Wireless Fidelity;B) Video over WiFi;C) Virtualized WiFi Operations;D) Voice over Wideband Internet Function;A;Rövidítések
63;2;Mi az SA rövidítés 5G bevezetésnél?;A) Service Access;B) Standalone;C) System Architecture;D) Spectrum Aggregation;B;Rövidítések
64;2;Mit jelent az NSA rövidítés 5G bevezetésnél?;A) Non-Standalone;B) Network Service Area;C) New System Architecture;D) Next Service Arrangement;A;Rövidítések
65;2;Mi a QoS rövidítés feloldása VoLTE hordozók kapcsán?;A) Quality of Service;B) Quantity of Signal;C) Quick Optimization System;D) Quiet Operating System;A;Rövidítések
66;2;Mi a BSSID rövidítés Wi-Fi-ben?;A) Basic Service Set Identifier;B) Base Station System ID;C) Broadcast Service Set Identifier;D) Beacon System ID;A;Rövidítések
67;2;Mi az ADSL rövidítés?;A) Advanced Digital Subscriber Line;B) Asymmetric Digital Subscriber Line;C) Automatic Data Service Line;D) Access Digital Subscriber Line;B;Rövidítések
68;2;Mit jelent az ISDN rövidítés?;A) Integrated Services Digital Network;B) International Standard Digital Network;C) Internet Service Data Network;D) Integrated Subscriber Digital Node;A;Rövidítések
69;2;Mi az IANA rövidítés feloldása?;A) Internet Assigned Numbers Authority;B) International Access Network Agency;C) Internet Architecture Network Association;D) Integrated Access Naming Authority;A;Rövidítések
70;2;Mit jelent az SSL/TLS rövidítés?;A) Secure Socket Layer / Transport Layer Security;B) Standard Secure Link / Trusted Link Service;C) System Security Layer / Transfer Layer Safety;D) Software Security Logic / Technical Link Standard;A;Rövidítések
71;2;Mi a SCP rövidítés?;A) Secure Copy Protocol;B) System Control Protocol;C) Standard Client Protocol;D) Secure Connection Point;A;Rövidítések
72;2;Mit jelent az HTTP/2 rövidítés?;A) HyperText Transfer Protocol version 2;B) High-speed Transfer Protocol version 2;C) Home Terminal Transfer Protocol version 2;D) Hybrid Text Transfer Protocol version 2;A;Rövidítések
73;2;Mi a Pcap/Pcapng rövidítés?;A) Packet Capture;B) Protocol Capture;C) Process Capture;D) Port Capture;A;Rövidítések
74;3;Mi a d_trans képletében a "L" rövidítés?;A) Link sebesség;B) Link távolság;C) Csomaghossz;D) Késleltetés;C;Rövidítések
75;3;Mi a d_prop rövidítés feloldása a késleltetés összetevői között?;A) Processing delay;B) Propagation delay;C) Queuing delay;D) Transmission delay;B;Rövidítések
76;3;Mi a d_nodal rövidítés feloldása?;A) Network delay;B) Nodal delay;C) Naming delay;D) Node detection;B;Rövidítések
77;3;Mi a d_proc rövidítés feloldása?;A) Propagation delay;B) Processing delay;C) Protocol delay;D) Packet delay;B;Rövidítések
78;3;Mi a d_queue rövidítés feloldása?;A) Quality of service;B) Queuing delay;C) Quantity of users;D) Quota management;B;Rövidítések
79;3;Mit jelent a SAP rövidítés a réteg elv kapcsán?;A) Service Access Point;B) System Application Program;C) Standard Access Protocol;D) Software Architecture Platform;A;Rövidítések
80;3;Mi a PDU rövidítés feloldása a protokollarchitektúrákban?;A) Packet Data Unit;B) Protocol Data Unit;C) Process Data Unit;D) Physical Data Unit;B;Rövidítések
81;3;Mi az STP rövidítés feloldása az Ethernet hálózatokban?;A) Secure Transfer Protocol;B) Spanning Tree Protocol;C) Simple Transport Protocol;D) Standard Tree Protocol;B;Rövidítések
82;3;Mi az FCS rövidítés feloldása az Ethernet keretben?;A) Frame Control System;B) Fast Check Sequence;C) Frame Check Sequence;D) File Control System;C;Rövidítések
83;3;Mi a FSK rövidítés feloldása?;A) Frequency Shift Keying;B) Fast Spectrum Keying;C) Frame Shift Keying;D) Forward Stream Keying;A;Rövidítések
84;3;Mit jelent az ASK rövidítés?;A) Analog Signal Keying;B) Amplitude Shift Keying;C) Asynchronous Signal Keying;D) Advanced System Keying;B;Rövidítések
85;3;Mi a PSK rövidítés feloldása?;A) Phase Shift Keying;B) Protocol Signal Keying;C) Pulse Shift Keying;D) Packet Switching Keying;A;Rövidítések
86;3;Mi a QAM rövidítés feloldása?;A) Quality Amplitude Modulation;B) Quadrature Amplitude Modulation;C) Quantitative Amplitude Modulation;D) Quaternary Amplitude Modulation;B;Rövidítések
87;3;Mi a CDMA rövidítés feloldása?;A) Common Data Multiple Access;B) Code Division Multiple Access;C) Carrier Division Multiple Access;D) Centralized Data Management Access;B;Rövidítések
88;3;Mi az RTT rövidítés feloldása a TCP-ben?;A) Real-time Transfer Time;B) Round-Trip Time;C) Reliable Transmission Time;D) Rerouted Transmission Time;B;Rövidítések
89;3;Mit jelent az MSS rövidítés a TCP-ben?;A) Maximum Server Size;B) Maximum Segment Size;C) Media Stream Service;D) Main System Software;B;Rövidítések
90;3;Mi a RARP rövidítés?;A) Reliable Address Resolution Protocol;B) Reverse Address Resolution Protocol;C) Routing And Resource Protocol;D) Real-time Access and Reporting Protocol;B;Rövidítések
91;3;Mi az IGP rövidítés feloldása a routing protokolloknál?;A) Internet Group Protocol;B) Interior Gateway Protocol;C) International Gateway Protocol;D) Integrated Gateway Protocol;B;Rövidítések
92;3;Mit jelent az EGP rövidítés a routing protokolloknál?;A) Enhanced Gateway Protocol;B) Exterior Gateway Protocol;C) Enterprise Gateway Protocol;D) External Group Protocol;B;Rövidítések
93;3;Mi az OSPF rövidítés feloldása?;A) Open Shortest Path First;B) Optimized Shortest Path First;C) Open Standard Protocol Function;D) Overall System Performance Factor;A;Rövidítések
94;3;Mi a BGP rövidítés feloldása?;A) Border Gateway Protocol;B) Basic Gateway Protocol;C) Best Grouping Protocol;D) Broadband Gateway Protocol;A;Rövidítések
95;3;Mit jelent az MTU rövidítés?;A) Maximum Transmission Unit;B) Mobile Terminal Unit;C) Media Transfer Unit;D) Main Transmission Unit;A;Rövidítések
